---config@码表分类=主码-1
---config@码表别名= 符号编码
$ddcmd(ohkeyboard(<37.2><111>),Q怄火)	oqoh#序15521
$ddcmd(okkeyboard(<37.2><111>),Q OK)	oqok#序15520
$ddcmd(tuukeyboard(<37.3><111>),Q呕吐)	oqot#序15519
$ddcmd(pzkeyboard(<37.2><111>),Q撇嘴)	oqpz#序15518
$ddcmd(qqkeyboard(<37.2><111>),Q亲)	oqqb#序15472
$ddcmd(qiaokeyboard(<37.4><111>),Q敲打)	oqqd#序15481
$ddcmd(qiangkeyboard(<37.5><111>),Q强)	oqql#序15517
$ddcmd(qdkeyboard(<37.2><111>),Q糗)	oqqq#序15480
$ddcmd(qtkeyboard(<37.2><111>),Q拳头)	oqqt#序15516
$ddcmd(ruokeyboard(<37.3><111>),Q弱)	oqro#序15515
$ddcmd(sekeyboard(<37.2><111>),Q色)	oqse#序15514
$ddcmd(tiaokeyboard(<37.4><111>),Q跳)	oqtn#序15513
$ddcmd(tpkeyboard(<37.2><111>),Q调皮)	oqtp#序15512
$ddcmd(tshkeyboard(<37.3><111>),Q跳绳)	oqtu#序15486
$ddcmd(txkeyboard(<37.2><111>),Q偷笑)	oqtx#序15511
$ddcmd(tykeyboard(<37.2><111>),Q太阳)	oqty#序15510
$ddcmd(shdkeyboard(<37.3><111>),Q闪电)	oqud#序15509
$ddcmd(shuaikeyboard(<37.5><111>),Q衰)	oquk#序15508
$ddcmd(shlkeyboard(<37.3><111>),Q胜利)	oqul#序15507
$ddcmd(shuikeyboard(<37.4><111>),Q睡)	oquv#序15506
$ddcmd(zhdkeyboard(<37.3><111>),Q炸弹)	oqvd#序15505
$ddcmd(zkkeyboard(<37.2><111>),Q抓狂)	oqvk#序15504
$ddcmd(zhemkeyboard(<37.4><111>),Q折磨)	oqvm#序15491
$ddcmd(zhmkeyboard(<37.3><111>),Q咒骂)	oqvm#序15492
$ddcmd(zhqkeyboard(<37.3><111>),Q转圈)	oqvq#序15490
$ddcmd(ztkeyboard(<37.2><111>),Q猪头)	oqvt#序15503
$ddcmd(wqkeyboard(<37.2><111>),Q委屈)	oqwq#序15477
$ddcmd(wskeyboard(<37.2><111>),Q握手)	oqwu#序15502
$ddcmd(wxkeyboard(<37.2><111>),Q微笑)	oqwx#序15501
$ddcmd(xigkeyboard(<37.3><111>),Q西瓜)	oqxg#序15499
$ddcmd(xskeyboard(<37.2><111>),Q心碎)	oqxs#序15500
$ddcmd(xu...keyboard(<37.5><111>),Q嘘...)	oqxu#序15498
$ddcmd(xwkeyboard(<37.2><111>),Q献吻)	oqxw#序15482
$ddcmd(/xia,Q吓)	oqxx#序15473
$ddcmd(ybkeyboard(<37.2><111>),Q拥抱)	oqyb#序15497
$ddcmd(ylkeyboard(<37.2><111>),Q月亮)	oqyl#序15496
$ddcmd(yiwkeyboard(<37.3><111>),Q疑问)	oqyw#序15495
$ddcmd(yxkeyboard(<37.2><111>),Q阴险)	oqyx#序15474
$ddcmd(yunkeyboard(<37.3><111>),Q晕)	oqyy#序15494
$ddcmd(zjkeyboard(<37.2><111>),Q再见)	oqzj#序15493
$ddcmd(zqkeyboard(<37.2><111>),Q足球)	oqzq#序15489
$ddcmd(……,……)	os#序16299
$ddcmd(α,α)	ota#序15470
$ddcmd(＠,＠)	ota#序15471
$ddcmd(©,©)	otb#序15467
$ddcmd(²,²)	otb#序15466
$ddcmd(³,³)	otb#序15465
$ddcmd(β,β)	otb#序15468
$ddcmd(﹪,﹪)	otb#序15469
$ddcmd(℃,℃)	otc#序15464
$ddcmd(°,°)	otd#序15463
$ddcmd(≠,≠)	otd#序15461
$ddcmd(≥,≥)	otd#序15460
$ddcmd(＝,＝)	otd#序15462
$ddcmd(＞,＞)	otd#序15459
$ddcmd(′,′)	otf#序15458
$ddcmd(■,■)	otf#序15456
$ddcmd(□,□)	otf#序15457
$ddcmd(◆,◆)	otf#序15454
$ddcmd(◇,◇)	otf#序15455
$ddcmd(·,·)	otg#序15451
$ddcmd(γ,γ)	otg#序15452
$ddcmd(√,√)	otg#序15453
$ddcmd(※,※)	oth#序15449
$ddcmd(＆,＆)	oth#序15450
$ddcmd(×,×)	oti#序15448
$ddcmd(÷,÷)	oti#序15447
$ddcmd(±,±)	otj#序15444
$ddcmd(＋,＋)	otj#序15446
$ddcmd(－,－)	otj#序15445
$ddcmd(〓,〓)	otk#序15443
$ddcmd(﹋,﹋)	otl#序15441
$ddcmd(￡,￡)	otl#序15442
$ddcmd(″,″)	otm#序15440
$ddcmd(﹩,﹩)	otm#序15439
$ddcmd(№,№)	otn#序15436
$ddcmd(♀,♀)	otn#序15437
$ddcmd(♂,♂)	otn#序15438
$ddcmd(°,°)	oto#序15434
$ddcmd(€,€)	oto#序15435
$ddcmd(∏,∏)	otp#序15432
$ddcmd(㎡,㎡)	otp#序15433
$ddcmd(‰,‰)	otq#序15431
$ddcmd(の,の)	otr#序15430
$ddcmd(∴,∴)	ots#序15429
$ddcmd(∵,∵)	ots#序15428
$ddcmd(℡,℡)	ott#序15427
$ddcmd(®,®)	otu#序15426
$ddcmd(™,™)	otu#序15425
$ddcmd(㈱,㈱)	otv#序15424
$ddcmd(㊣,㊣)	otv#序15423
$ddcmd(∞,∞)	otw#序15422
$ddcmd(卍,卍)	otw#序15421
$ddcmd(卐,卐)	otw#序15420
$ddcmd(≤,≤)	otx#序15417
$ddcmd(★,★)	otx#序15418
$ddcmd(☆,☆)	otx#序15419
$ddcmd(＜,＜)	otx#序15416
$ddcmd(○,○)	oty#序15415
$ddcmd(◎,◎)	oty#序15413
$ddcmd(●,●)	oty#序15414
$ddcmd(℃,℃)	ouud#序15412
$ddcmd(？,？)	ow#序16304
$ddcmd(凹,凹)	oxa#序15411
$ddcmd(不,不)	oxb#序15404
$ddcmd(丙,丙)	oxb#序15400
$ddcmd(八,八)	oxb#序15408
$ddcmd(办,办)	oxb#序15398
$ddcmd(匕,匕)	oxb#序15406
$ddcmd(半,半)	oxb#序15399
$ddcmd(卜,卜)	oxb#序15407
$ddcmd(卞,卞)	oxb#序15405
$ddcmd(巴,巴)	oxb#序15403
$ddcmd(必,必)	oxb#序15401
$ddcmd(本,本)	oxb#序15402
$ddcmd(白,白)	oxb#序15409
$ddcmd(百,百)	oxb#序15410
$ddcmd(册,册)	oxc#序15395
$ddcmd(匆,匆)	oxc#序15394
$ddcmd(寸,寸)	oxc#序15397
$ddcmd(才,才)	oxc#序15396
$ddcmd(丁,丁)	oxd#序15392
$ddcmd(东,东)	oxd#序15388
$ddcmd(丹,丹)	oxd#序15387
$ddcmd(刀,刀)	oxd#序15391
$ddcmd(刁,刁)	oxd#序15389
$ddcmd(大,大)	oxd#序15393
$ddcmd(旦,旦)	oxd#序15384
$ddcmd(歹,歹)	oxd#序15390
$ddcmd(氐,氐)	oxd#序15385
$ddcmd(电,电)	oxd#序15386
$ddcmd(二,二)	oxe#序15383
$ddcmd(儿,儿)	oxe#序15381
$ddcmd(而,而)	oxe#序15380
$ddcmd(耳,耳)	oxe#序15382
$ddcmd(丰,丰)	oxf#序15371
$ddcmd(乏,乏)	oxf#序15372
$ddcmd(凡,凡)	oxf#序15375
$ddcmd(夫,夫)	oxf#序15376
$ddcmd(弗,弗)	oxf#序15373
$ddcmd(方,方)	oxf#序15378
$ddcmd(甫,甫)	oxf#序15374
$ddcmd(非,非)	oxf#序15379
$ddcmd(飞,飞)	oxf#序15377
$ddcmd(丐,丐)	oxg#序15362
$ddcmd(个,个)	oxg#序15364
$ddcmd(亘,亘)	oxg#序15359
$ddcmd(工,工)	oxg#序15367
$ddcmd(干,干)	oxg#序15365
$ddcmd(广,广)	oxg#序15370
$ddcmd(弓,弓)	oxg#序15369
$ddcmd(戈,戈)	oxg#序15368
$ddcmd(更,更)	oxg#序15360
$ddcmd(果,果)	oxg#序15361
$ddcmd(瓜,瓜)	oxg#序15366
$ddcmd(甘,甘)	oxg#序15363
$ddcmd(乎,乎)	oxh#序15355
$ddcmd(互,互)	oxh#序15356
$ddcmd(户,户)	oxh#序15357
$ddcmd(火,火)	oxh#序15354
$ddcmd(禾,禾)	oxh#序15358
$ddcmd(丑,丑)	oxi#序15347
$ddcmd(串,串)	oxi#序15342
$ddcmd(产,产)	oxi#序15341
$ddcmd(出,出)	oxi#序15340
$ddcmd(厂,厂)	oxi#序15352
$ddcmd(叉,叉)	oxi#序15349
$ddcmd(垂,垂)	oxi#序15344
$ddcmd(尺,尺)	oxi#序15348
$ddcmd(川,川)	oxi#序15353
$ddcmd(成,成)	oxi#序15345
$ddcmd(斥,斥)	oxi#序15343
$ddcmd(臣,臣)	oxi#序15346
$ddcmd(车,车)	oxi#序15351
$ddcmd(长,长)	oxi#序15350
$ddcmd(久,久)	oxj#序15335
$ddcmd(九,九)	oxj#序15337
$ddcmd(井,井)	oxj#序15332
$ddcmd(几,几)	oxj#序15338
$ddcmd(击,击)	oxj#序15324
$ddcmd(及,及)	oxj#序15331
$ddcmd(夹,夹)	oxj#序15330
$ddcmd(巨,巨)	oxj#序15334
$ddcmd(己,己)	oxj#序15333
$ddcmd(巾,巾)	oxj#序15339
$ddcmd(戋,戋)	oxj#序15326
$ddcmd(斤,斤)	oxj#序15336
$ddcmd(柬,柬)	oxj#序15325
$ddcmd(甲,甲)	oxj#序15329
$ddcmd(臼,臼)	oxj#序15328
$ddcmd(韭,韭)	oxj#序15327
$ddcmd(亏,亏)	oxk#序15321
$ddcmd(口,口)	oxk#序15323
$ddcmd(开,开)	oxk#序15322
$ddcmd(两,两)	oxl#序15315
$ddcmd(丽,丽)	oxl#序15310
$ddcmd(乐,乐)	oxl#序15318
$ddcmd(了,了)	oxl#序15320
$ddcmd(力,力)	oxl#序15319
$ddcmd(卵,卵)	oxl#序15311
$ddcmd(吏,吏)	oxl#序15313
$ddcmd(来,来)	oxl#序15317
$ddcmd(耒,耒)	oxl#序15312
$ddcmd(良,良)	oxl#序15316
$ddcmd(里,里)	oxl#序15314
$ddcmd(么,么)	oxm#序15299
$ddcmd(木,木)	oxm#序15309
$ddcmd(末,末)	oxm#序15303
$ddcmd(母,母)	oxm#序15301
$ddcmd(毛,毛)	oxm#序15308
$ddcmd(民,民)	oxm#序15300
$ddcmd(灭,灭)	oxm#序15302
$ddcmd(皿,皿)	oxm#序15304
$ddcmd(米,米)	oxm#序15307
$ddcmd(门,门)	oxm#序15306
$ddcmd(面,面)	oxm#序15298
$ddcmd(马,马)	oxm#序15305
$ddcmd(乃,乃)	oxn#序15293
$ddcmd(内,内)	oxn#序15292
$ddcmd(农,农)	oxn#序15291
$ddcmd(女,女)	oxn#序15296
$ddcmd(年,年)	oxn#序15290
$ddcmd(廿,廿)	oxn#序15297
$ddcmd(牛,牛)	oxn#序15295
$ddcmd(鸟,鸟)	oxn#序15294
$ddcmd(平,平)	oxp#序15288
$ddcmd(爿,爿)	oxp#序15287
$ddcmd(片,片)	oxp#序15289
$ddcmd(七,七)	oxq#序15286
$ddcmd(且,且)	oxq#序15283
$ddcmd(丘,丘)	oxq#序15282
$ddcmd(乞,乞)	oxq#序15279
$ddcmd(千,千)	oxq#序15285
$ddcmd(曲,曲)	oxq#序15281
$ddcmd(气,气)	oxq#序15280
$ddcmd(犬,犬)	oxq#序15284
$ddcmd(人,人)	oxr#序15278
$ddcmd(入,入)	oxr#序15277
$ddcmd(冉,冉)	oxr#序15276
$ddcmd(刃,刃)	oxr#序15274
$ddcmd(壬,壬)	oxr#序15275
$ddcmd(三,三)	oxs#序15273
$ddcmd(巳,巳)	oxs#序15272
$ddcmd(肃,肃)	oxs#序15271
$ddcmd(土,土)	oxt#序15270
$ddcmd(天,天)	oxt#序15269
$ddcmd(太,太)	oxt#序15268
$ddcmd(屯,屯)	oxt#序15267
$ddcmd(上,上)	oxu#序15260
$ddcmd(世,世)	oxu#序15255
$ddcmd(书,书)	oxu#序15250
$ddcmd(事,事)	oxu#序15251
$ddcmd(勺,勺)	oxu#序15248
$ddcmd(十,十)	oxu#序15266
$ddcmd(升,升)	oxu#序15252
$ddcmd(史,史)	oxu#序15253
$ddcmd(士,士)	oxu#序15264
$ddcmd(失,失)	oxu#序15257
$ddcmd(少,少)	oxu#序15259
$ddcmd(尸,尸)	oxu#序15265
$ddcmd(戍,戍)	oxu#序15247
$ddcmd(手,手)	oxu#序15263
$ddcmd(术,术)	oxu#序15258
$ddcmd(束,束)	oxu#序15249
$ddcmd(氏,氏)	oxu#序15245
$ddcmd(水,水)	oxu#序15261
$ddcmd(生,生)	oxu#序15256
$ddcmd(申,申)	oxu#序15254
$ddcmd(矢,矢)	oxu#序15244
$ddcmd(豕,豕)	oxu#序15246
$ddcmd(身,身)	oxu#序15262
$ddcmd(丈,丈)	oxv#序15237
$ddcmd(专,专)	oxv#序15235
$ddcmd(中,中)	oxv#序15236
$ddcmd(主,主)	oxv#序15241
$ddcmd(之,之)	oxv#序15239
$ddcmd(乍,乍)	oxv#序15231
$ddcmd(州,州)	oxv#序15233
$ddcmd(朱,朱)	oxv#序15234
$ddcmd(止,止)	oxv#序15243
$ddcmd(正,正)	oxv#序15238
$ddcmd(爪,爪)	oxv#序15242
$ddcmd(舟,舟)	oxv#序15240
$ddcmd(重,重)	oxv#序15232
$ddcmd(万,万)	oxw#序15226
$ddcmd(丸,丸)	oxw#序15215
$ddcmd(为,为)	oxw#序15218
$ddcmd(乌,乌)	oxw#序15221
$ddcmd(五,五)	oxw#序15228
$ddcmd(亡,亡)	oxw#序15223
$ddcmd(兀,兀)	oxw#序15214
$ddcmd(勿,勿)	oxw#序15219
$ddcmd(午,午)	oxw#序15225
$ddcmd(卫,卫)	oxw#序15224
$ddcmd(戊,戊)	oxw#序15217
$ddcmd(我,我)	oxw#序15216
$ddcmd(无,无)	oxw#序15227
$ddcmd(未,未)	oxw#序15222
$ddcmd(王,王)	oxw#序15230
$ddcmd(瓦,瓦)	oxw#序15229
$ddcmd(韦,韦)	oxw#序15220
$ddcmd(下,下)	oxx#序15209
$ddcmd(习,习)	oxx#序15206
$ddcmd(乡,乡)	oxx#序15207
$ddcmd(夕,夕)	oxx#序15208
$ddcmd(小,小)	oxx#序15213
$ddcmd(心,心)	oxx#序15211
$ddcmd(戌,戌)	oxx#序15205
$ddcmd(血,血)	oxx#序15210
$ddcmd(西,西)	oxx#序15212
$ddcmd(与,与)	oxy#序15199
$ddcmd(业,业)	oxy#序15191
$ddcmd(严,严)	oxy#序15187
$ddcmd(丫,丫)	oxy#序15195
$ddcmd(义,义)	oxy#序15200
$ddcmd(也,也)	oxy#序15192
$ddcmd(于,于)	oxy#序15201
$ddcmd(亚,亚)	oxy#序15188
$ddcmd(又,又)	oxy#序15204
$ddcmd(夭,夭)	oxy#序15198
$ddcmd(央,央)	oxy#序15189
$ddcmd(夷,夷)	oxy#序15180
$ddcmd(尤,尤)	oxy#序15193
$ddcmd(尹,尹)	oxy#序15182
$ddcmd(已,已)	oxy#序15202
$ddcmd(幺,幺)	oxy#序15185
$ddcmd(弋,弋)	oxy#序15179
$ddcmd(曳,曳)	oxy#序15176
$ddcmd(永,永)	oxy#序15194
$ddcmd(牙,牙)	oxy#序15196
$ddcmd(玉,玉)	oxy#序15197
$ddcmd(用,用)	oxy#序15186
$ddcmd(由,由)	oxy#序15190
$ddcmd(禹,禹)	oxy#序15181
$ddcmd(禺,禺)	oxy#序15184
$ddcmd(聿,聿)	oxy#序15178
$ddcmd(臾,臾)	oxy#序15183
$ddcmd(酉,酉)	oxy#序15203
$ddcmd(雨,雨)	oxy#序15177
$ddcmd(再,再)	oxz#序15175
$ddcmd(子,子)	oxz#序15173
$ddcmd(自,自)	oxz#序15174
Ⅷ	oyb#序15157
⑧	oyb#序15158
Ⅳ	oyd#序15165
④	oyd#序15166
Ⅱ	oye#序15169
②	oye#序15170
Ⅸ	oyj#序15155
⑨	oyj#序15156
Ⅵ	oyl#序15161
⑥	oyl#序15162
Ⅶ	oyq#序15159
⑦	oyq#序15160
Ⅲ	oys#序15167
③	oys#序15168
Ⅹ	oyu#序15153
⑩	oyu#序15154
Ⅴ	oyw#序15163
⑤	oyw#序15164
Ⅰ	oyy#序15171
①	oyy#序15172
$ddcmd(“,“)	oz#序16298
